,Name,Label,Formula,Sample,Intensity_x,Unlabeled Fragment,NA Corrected,Intensity_y,NA Corrected with zero,Pool_total,Fractional enrichment
169,L-Glutamic acid,C12 PARENT,C5H9NO4,SAMPLE_2_10,72600000.0,L-Glutamic acid,77893567.89152981,72600000.0,77893567.89152981,81597352.96469085,0.9546090045989145
170,L-Glutamic acid,C13-label-1,C5H9NO4,SAMPLE_2_10,4457228.0,L-Glutamic acid,-99806.28902323906,4457228.0,0.0,81597352.96469085,0.0
171,L-Glutamic acid,C13-label-2,C5H9NO4,SAMPLE_2_10,3995187.0,L-Glutamic acid,3460922.0732512116,3995187.0,3460922.0732512116,81597352.96469085,0.04241463659671456
172,L-Glutamic acid,C13-label-3,C5H9NO4,SAMPLE_2_10,303538.3,L-Glutamic acid,138728.79502185056,303538.3,138728.79502185056,81597352.96469085,0.0017001629339849036
173,L-Glutamic acid,C13-label-4,C5H9NO4,SAMPLE_2_10,130943.1,L-Glutamic acid,98420.16933424844,130943.1,98420.16933424844,81597352.96469085,0.0012061686532507645
174,L-Glutamic acid,C13-label-5,C5H9NO4,SAMPLE_2_10,9635.578000000001,L-Glutamic acid,5714.0355537188425,9635.578000000001,5714.0355537188425,81597352.96469085,7.00272171352353e-05
175,O-Acetylserine,C12 PARENT,C5H9NO4,SAMPLE_2_10,4187.496,O-Acetylserine,4492.823746164043,4187.496,4492.823746164043,4494.30591273285,0.9996702123536789
176,O-Acetylserine,C13-label-1,C5H9NO4,SAMPLE_2_10,0.0,O-Acetylserine,-278.52885323335715,0.0,0.0,4494.30591273285,0.0
177,O-Acetylserine,C13-label-2,C5H9NO4,SAMPLE_2_10,0.0,O-Acetylserine,-28.277305634083778,0.0,0.0,4494.30591273285,0.0
178,O-Acetylserine,C13-label-3,C5H9NO4,SAMPLE_2_10,0.0,O-Acetylserine,1.3284058474455167,0.0,1.3284058474455167,4494.30591273285,0.0002955753064521044
179,O-Acetylserine,C13-label-4,C5H9NO4,SAMPLE_2_10,0.0,O-Acetylserine,0.15376072136172383,0.0,0.15376072136172383,4494.30591273285,3.421233986901142e-05
180,O-Acetylserine,C13-label-5,C5H9NO4,SAMPLE_2_10,0.0,O-Acetylserine,-0.0030825987597877663,0.0,0.0,4494.30591273285,0.0
181,N-Acetylserine,C12 PARENT,C5H9NO4,SAMPLE_2_10,1623347.0,N-Acetylserine,1741711.9801103477,1623347.0,1741711.9801103477,1902132.9190548968,0.9156626031033328
182,N-Acetylserine,C13-label-1,C5H9NO4,SAMPLE_2_10,112791.9,N-Acetylserine,11696.769997830517,112791.9,11696.769997830517,1902132.9190548968,0.006149291608728497
183,N-Acetylserine,C13-label-2,C5H9NO4,SAMPLE_2_10,157974.1,N-Acetylserine,148698.01951003703,157974.1,148698.01951003703,1902132.9190548968,0.07817435785923933
184,N-Acetylserine,C13-label-3,C5H9NO4,SAMPLE_2_10,0.0,N-Acetylserine,-6901.749866840422,0.0,0.0,1902132.9190548968,0.0
185,N-Acetylserine,C13-label-4,C5H9NO4,SAMPLE_2_10,0.0,N-Acetylserine,-1124.1868532139213,0.0,0.0,1902132.9190548968,0.0
186,N-Acetylserine,C13-label-5,C5H9NO4,SAMPLE_2_10,0.0,N-Acetylserine,26.14943668161673,0.0,26.14943668161673,1902132.9190548968,1.3747428699467265e-05
187,D-2-Hydroxyglutaric acid,C12 PARENT,C5H8O5,SAMPLE_2_10,5741092.0,D-2-Hydroxyglutaric acid,6151366.6261193305,5741092.0,6151366.6261193305,6151514.027542377,0.9999760381879345
188,D-2-Hydroxyglutaric acid,C13-label-1,C5H8O5,SAMPLE_2_10,340723.3,D-2-Hydroxyglutaric acid,122.95631795198757,340723.3,122.95631795198757,6151514.027542377,1.9987976521141168e-05
189,D-2-Hydroxyglutaric acid,C13-label-2,C5H8O5,SAMPLE_2_10,63556.97,D-2-Hydroxyglutaric acid,-2399.7639127684947,63556.97,0.0,6151514.027542377,0.0
190,D-2-Hydroxyglutaric acid,C13-label-3,C5H8O5,SAMPLE_2_10,0.0,D-2-Hydroxyglutaric acid,-3537.3971106662134,0.0,0.0,6151514.027542377,0.0
191,D-2-Hydroxyglutaric acid,C13-label-4,C5H8O5,SAMPLE_2_10,0.0,D-2-Hydroxyglutaric acid,-206.63754238356762,0.0,0.0,6151514.027542377,0.0
192,D-2-Hydroxyglutaric acid,C13-label-5,C5H8O5,SAMPLE_2_10,0.0,D-2-Hydroxyglutaric acid,24.445105094432105,0.0,24.445105094432105,6151514.027542377,3.973835544385208e-06
193,L-Methionine,C12 PARENT,C5H11NO2S,SAMPLE_2_10,864985.2,L-Methionine,972508.0989883741,864985.2,972508.0989883741,974628.422669703,0.9978244799433194
194,L-Methionine,C13-label-1,C5H11NO2S,SAMPLE_2_10,48899.78,L-Methionine,-13132.809143114937,48899.78,0.0,974628.422669703,0.0
195,L-Methionine,C13-label-2,C5H11NO2S,SAMPLE_2_10,0.0,L-Methionine,-47499.99934930392,0.0,0.0,974628.422669703,0.0
196,L-Methionine,C13-label-3,C5H11NO2S,SAMPLE_2_10,0.0,L-Methionine,-21.04773060859376,0.0,0.0,974628.422669703,0.0
197,L-Methionine,C13-label-4,C5H11NO2S,SAMPLE_2_10,0.0,L-Methionine,2089.492525983761,0.0,2089.492525983761,974628.422669703,0.0021438863031104935
198,L-Methionine,C13-label-5,C5H11NO2S,SAMPLE_2_10,0.0,L-Methionine,30.831155345150883,0.0,30.831155345150883,974628.422669703,3.163375357010229e-05
199,Xanthine,C12 PARENT,C5H4N4O2,SAMPLE_2_10,38143.44,Xanthine,41140.6181762088,38143.44,41140.6181762088,41147.63690726133,0.9998294256589182
200,Xanthine,C13-label-1,C5H4N4O2,SAMPLE_2_10,0.0,Xanthine,-2928.309473956308,0.0,0.0,41147.63690726133,0.0
201,Xanthine,C13-label-2,C5H4N4O2,SAMPLE_2_10,0.0,Xanthine,-75.87416978519417,0.0,0.0,41147.63690726133,0.0
202,Xanthine,C13-label-3,C5H4N4O2,SAMPLE_2_10,0.0,Xanthine,6.67631069499805,0.0,6.67631069499805,41147.63690726133,0.00016225259083638605
203,Xanthine,C13-label-4,C5H4N4O2,SAMPLE_2_10,0.0,Xanthine,0.3424203575316088,0.0,0.3424203575316088,41147.63690726133,8.321750245423738e-06
204,Xanthine,C13-label-5,C5H4N4O2,SAMPLE_2_10,0.0,Xanthine,-0.012109410358018163,0.0,0.0,41147.63690726133,0.0
205,L-Histidine,C12 PARENT,C6H9N3O2,SAMPLE_2_10,1001784.0,L-Histidine,1089512.290361234,1001784.0,1089512.290361234,1089663.0423198435,0.9998616526827517
206,L-Histidine,C13-label-1,C6H9N3O2,SAMPLE_2_10,25193.29,L-Histidine,-59463.04027765675,25193.29,0.0,1089663.0423198435,0.0
207,L-Histidine,C13-label-2,C6H9N3O2,SAMPLE_2_10,0.0,L-Histidine,-3222.516356955076,0.0,0.0,1089663.0423198435,0.0
208,L-Histidine,C13-label-3,C6H9N3O2,SAMPLE_2_10,0.0,L-Histidine,138.9319383886815,0.0,138.9319383886815,1089663.0423198435,0.0001274999086808539
209,L-Histidine,C13-label-4,C6H9N3O2,SAMPLE_2_10,0.0,L-Histidine,11.820020220863377,0.0,11.820020220863377,1089663.0423198435,1.0847408567421987e-05
210,L-Histidine,C13-label-5,C6H9N3O2,SAMPLE_2_10,0.0,L-Histidine,-0.1599955513653908,0.0,0.0,1089663.0423198435,0.0
211,L-Histidine,C13-label-6,C6H9N3O2,SAMPLE_2_10,0.0,L-Histidine,-0.035446271937117836,0.0,0.0,1089663.0423198435,0.0
212,Orotic acid,C12 PARENT,C5H4N2O4,SAMPLE_2_10,11316.78,Orotic acid,12176.665766370632,11316.78,12176.665766370632,12180.905322593955,0.9996519506464384
213,Orotic acid,C13-label-1,C5H4N2O4,SAMPLE_2_10,0.0,Orotic acid,-789.3557729295671,0.0,0.0,12180.905322593955,0.0
214,Orotic acid,C13-label-2,C5H4N2O4,SAMPLE_2_10,0.0,Orotic acid,-74.75815245283678,0.0,0.0,12180.905322593955,0.0
215,Orotic acid,C13-label-3,C5H4N2O4,SAMPLE_2_10,0.0,Orotic acid,3.8312991693034597,0.0,3.8312991693034597,12180.905322593955,0.0003145332032256183
216,Orotic acid,C13-label-4,C5H4N2O4,SAMPLE_2_10,0.0,Orotic acid,0.40825705402008416,0.0,0.40825705402008416,12180.905322593955,3.351615033595424e-05
217,Orotic acid,C13-label-5,C5H4N2O4,SAMPLE_2_10,0.0,Orotic acid,-0.009597605306458323,0.0,0.0,12180.905322593955,0.0
218,L-Phenylalanine,C12 PARENT,C9H11NO2,SAMPLE_2_10,7472308.0,L-Phenylalanine,8345520.197321536,7472308.0,8345520.197321536,8345671.254934587,0.9999818998845705
219,L-Phenylalanine,C13-label-1,C9H11NO2,SAMPLE_2_10,736469.1,L-Phenylalanine,-70370.09501845542,736469.1,0.0,8345671.254934587,0.0
220,L-Phenylalanine,C13-label-2,C9H11NO2,SAMPLE_2_10,27345.2,L-Phenylalanine,-38298.296459126956,27345.2,0.0,8345671.254934587,0.0
221,L-Phenylalanine,C13-label-3,C9H11NO2,SAMPLE_2_10,0.0,L-Phenylalanine,-880.2314174941909,0.0,0.0,8345671.254934587,0.0
222,L-Phenylalanine,C13-label-5,C9H11NO2,SAMPLE_2_10,0.0,L-Phenylalanine,4.619396473819103,0.0,4.619396473819103,8345671.254934587,5.535080801424774e-07
223,L-Phenylalanine,C13-label-6,C9H11NO2,SAMPLE_2_10,0.0,L-Phenylalanine,-0.31259532298451514,0.0,0.0,8345671.254934587,0.0
224,L-Phenylalanine,C13-label-7,C9H11NO2,SAMPLE_2_10,0.0,L-Phenylalanine,-0.0194443374042826,0.0,0.0,8345671.254934587,0.0
225,Phosphoenolpyruvic acid,C12 PARENT,C3H5O6P,SAMPLE_2_10,20364.4,Phosphoenolpyruvic acid,21379.69920323414,20364.4,21379.69920323414,21383.336525914026,0.9998298991985897
226,Phosphoenolpyruvic acid,C13-label-1,C3H5O6P,SAMPLE_2_10,0.0,Phosphoenolpyruvic acid,-778.6669467607531,0.0,0.0,21383.336525914026,0.0
227,Phosphoenolpyruvic acid,C13-label-2,C3H5O6P,SAMPLE_2_10,0.0,Phosphoenolpyruvic acid,-241.99683454096802,0.0,0.0,21383.336525914026,0.0
228,Phosphoenolpyruvic acid,C13-label-3,C3H5O6P,SAMPLE_2_10,0.0,Phosphoenolpyruvic acid,3.6373226798859055,0.0,3.6373226798859055,21383.336525914026,0.00017010080141038368
229,Dihydroxyacetone phosphate,C12 PARENT,C3H7O6P,SAMPLE_2_10,15884.75,Dihydroxyacetone phosphate,16681.713342891966,15884.75,16681.713342891966,16684.608799476613,0.9998264594262025
230,Dihydroxyacetone phosphate,C13-label-1,C3H7O6P,SAMPLE_2_10,0.0,Dihydroxyacetone phosphate,-612.5119864383622,0.0,0.0,16684.608799476613,0.0
231,Dihydroxyacetone phosphate,C13-label-2,C3H7O6P,SAMPLE_2_10,0.0,Dihydroxyacetone phosphate,-188.69389606639862,0.0,0.0,16684.608799476613,0.0
232,Dihydroxyacetone phosphate,C13-label-3,C3H7O6P,SAMPLE_2_10,0.0,Dihydroxyacetone phosphate,2.8954565846459284,0.0,2.8954565846459284,16684.608799476613,0.0001735405737973765
233,Glycerol 3-phosphate,C12 PARENT,C3H9O6P,SAMPLE_2_10,335536.0,Glycerol 3-phosphate,352476.1132989456,335536.0,352476.1132989456,352538.5052222695,0.9998230209682072
234,Glycerol 3-phosphate,C13-label-1,C3H9O6P,SAMPLE_2_10,0.0,Glycerol 3-phosphate,-13046.65133086957,0.0,0.0,352538.5052222695,0.0
235,Glycerol 3-phosphate,C13-label-2,C3H9O6P,SAMPLE_2_10,0.0,Glycerol 3-phosphate,-3984.30351227666,0.0,0.0,352538.5052222695,0.0
236,Glycerol 3-phosphate,C13-label-3,C3H9O6P,SAMPLE_2_10,0.0,Glycerol 3-phosphate,62.39192332392843,0.0,62.39192332392843,352538.5052222695,0.00017697903179282896
237,cis-Aconitic acid,C12 PARENT,C6H6O6,SAMPLE_2_10,173227.1,cis-Aconitic acid,188084.8543343522,173227.1,188084.8543343522,188198.5592034267,0.9993958249757289
238,cis-Aconitic acid,C13-label-1,C6H6O6,SAMPLE_2_10,0.0,cis-Aconitic acid,-13141.340803911668,0.0,0.0,188198.5592034267,0.0
239,cis-Aconitic acid,C13-label-2,C6H6O6,SAMPLE_2_10,0.0,cis-Aconitic acid,-1829.6589096664854,0.0,0.0,188198.5592034267,0.0
240,cis-Aconitic acid,C13-label-3,C6H6O6,SAMPLE_2_10,0.0,cis-Aconitic acid,100.39265578685495,0.0,100.39265578685495,188198.5592034267,0.0005334400869580462
241,cis-Aconitic acid,C13-label-4,C6H6O6,SAMPLE_2_10,0.0,cis-Aconitic acid,13.312213287646523,0.0,13.312213287646523,188198.5592034267,7.073493731297458e-05
242,cis-Aconitic acid,C13-label-5,C6H6O6,SAMPLE_2_10,0.0,cis-Aconitic acid,-0.3834722500635613,0.0,0.0,188198.5592034267,0.0
243,cis-Aconitic acid,C13-label-6,C6H6O6,SAMPLE_2_10,0.0,cis-Aconitic acid,-0.0767292581390194,0.0,0.0,188198.5592034267,0.0
244,L-Arginine,C12 PARENT,C6H14N4O2,SAMPLE_2_10,1644521.0,L-Arginine,1796343.9379879648,1644521.0,1796343.9379879648,1796523.6928392528,0.9998999429553841
245,L-Arginine,C13-label-1,C6H14N4O2,SAMPLE_2_10,96026.16,L-Arginine,-46737.65899360682,96026.16,0.0,1796523.6928392528,0.0
246,L-Arginine,C13-label-2,C6H14N4O2,SAMPLE_2_10,0.0,L-Arginine,-9238.795857429881,0.0,0.0,1796523.6928392528,0.0
247,L-Arginine,C13-label-3,C6H14N4O2,SAMPLE_2_10,0.0,L-Arginine,151.1384762055093,0.0,151.1384762055093,1796523.6928392528,8.412829555654109e-05
248,L-Arginine,C13-label-4,C6H14N4O2,SAMPLE_2_10,0.0,L-Arginine,28.490685039003246,0.0,28.490685039003246,1796523.6928392528,1.585878613934456e-05
249,L-Arginine,C13-label-5,C6H14N4O2,SAMPLE_2_10,0.0,L-Arginine,0.1256900433719469,0.0,0.1256900433719469,1796523.6928392528,6.996291998426388e-08
250,L-Arginine,C13-label-6,C6H14N4O2,SAMPLE_2_10,0.0,L-Arginine,-0.0762092982689512,0.0,0.0,1796523.6928392528,0.0
251,N-Acetyl-L-aspartic acid,C12 PARENT,C6H9NO5,SAMPLE_2_10,16600000.0,N-Acetyl-L-aspartic acid,18053617.92109322,16600000.0,18053617.92109322,19061646.124239884,0.9471174631730889
252,N-Acetyl-L-aspartic acid,C13-label-1,C6H9NO5,SAMPLE_2_10,1195646.0,N-Acetyl-L-aspartic acid,-40860.87313048525,1195646.0,0.0,19061646.124239884,0.0
253,N-Acetyl-L-aspartic acid,C13-label-2,C6H9NO5,SAMPLE_2_10,1151120.0,N-Acetyl-L-aspartic acid,1007900.781222855,1151120.0,1007900.781222855,19061646.124239884,0.05287585209868892
254,N-Acetyl-L-aspartic acid,C13-label-3,C6H9NO5,SAMPLE_2_10,33037.05,N-Acetyl-L-aspartic acid,-30162.193842198532,33037.05,0.0,19061646.124239884,0.0
255,N-Acetyl-L-aspartic acid,C13-label-4,C6H9NO5,SAMPLE_2_10,0.0,N-Acetyl-L-aspartic acid,-10820.84747513539,0.0,0.0,19061646.124239884,0.0
256,N-Acetyl-L-aspartic acid,C13-label-5,C6H9NO5,SAMPLE_2_10,0.0,N-Acetyl-L-aspartic acid,59.349146444511,0.0,59.349146444511,19061646.124239884,3.113537312448541e-06
257,N-Acetyl-L-aspartic acid,C13-label-6,C6H9NO5,SAMPLE_2_10,0.0,N-Acetyl-L-aspartic acid,68.07277736412229,0.0,68.07277736412229,19061646.124239884,3.5711909097691743e-06
258,Citrulline,C12 PARENT,C6H13N3O3,SAMPLE_2_10,19204.41,Citrulline,20948.99377313356,19204.41,20948.99377313356,219395.00707518042,0.09548528041914343
259,Citrulline,C13-label-1,C6H13N3O3,SAMPLE_2_10,0.0,Citrulline,-1685.0718349803476,0.0,0.0,219395.00707518042,0.0
260,Citrulline,C13-label-2,C6H13N3O3,SAMPLE_2_10,186047.5,Citrulline,198402.14033727726,186047.5,198402.14033727726,219395.00707518042,0.9043147470958193
261,Citrulline,C13-label-3,C6H13N3O3,SAMPLE_2_10,0.0,Citrulline,-11551.995042904511,0.0,0.0,219395.00707518042,0.0
262,Citrulline,C13-label-4,C6H13N3O3,SAMPLE_2_10,0.0,Citrulline,-905.949020917062,0.0,0.0,219395.00707518042,0.0
263,Citrulline,C13-label-5,C6H13N3O3,SAMPLE_2_10,0.0,Citrulline,39.75442906142071,0.0,39.75442906142071,219395.00707518042,0.0001812002451258975
264,Citrulline,C13-label-6,C6H13N3O3,SAMPLE_2_10,0.0,Citrulline,4.118535708163628,0.0,4.118535708163628,219395.00707518042,1.8772239911331814e-05
265,Ureidosuccinic acid,C12 PARENT,C5H8N2O5,SAMPLE_2_10,22201.26,Ureidosuccinic acid,23960.02632215594,22201.26,23960.02632215594,23971.017909709466,0.9995414634624642
266,Ureidosuccinic acid,C13-label-1,C5H8N2O5,SAMPLE_2_10,0.0,Ureidosuccinic acid,-1576.934429136768,0.0,0.0,23971.017909709466,0.0
267,Ureidosuccinic acid,C13-label-2,C5H8N2O5,SAMPLE_2_10,0.0,Ureidosuccinic acid,-192.7875061270274,0.0,0.0,23971.017909709466,0.0
268,Ureidosuccinic acid,C13-label-3,C5H8N2O5,SAMPLE_2_10,0.0,Ureidosuccinic acid,9.765426863480835,0.0,9.765426863480835,23971.017909709466,0.0004073847385314975
269,Ureidosuccinic acid,C13-label-4,C5H8N2O5,SAMPLE_2_10,0.0,Ureidosuccinic acid,1.2261606900462465,0.0,1.2261606900462465,23971.017909709466,5.115179900431303e-05
270,Ureidosuccinic acid,C13-label-5,C5H8N2O5,SAMPLE_2_10,0.0,Ureidosuccinic acid,-0.029786867937503528,0.0,0.0,23971.017909709466,0.0
271,2-Isopropylmalic acid,C12 PARENT,C7H12O5,SAMPLE_2_10,291402.5,2-Isopropylmalic acid,319467.1603523384,291402.5,319467.1603523384,469692.76489852765,0.6801619786954906
272,2-Isopropylmalic acid,C13-label-1,C7H12O5,SAMPLE_2_10,9314.458,2-Isopropylmalic acid,-15926.528334741006,9314.458,0.0,469692.76489852765,0.0
273,2-Isopropylmalic acid,C13-label-2,C7H12O5,SAMPLE_2_10,0.0,2-Isopropylmalic acid,-2933.1136767486637,0.0,0.0,469692.76489852765,0.0
274,2-Isopropylmalic acid,C13-label-3,C7H12O5,SAMPLE_2_10,0.0,2-Isopropylmalic acid,91.0394594286824,0.0,91.0394594286824,469692.76489852765,0.00019382768105519053
275,2-Isopropylmalic acid,C13-label-4,C7H12O5,SAMPLE_2_10,0.0,2-Isopropylmalic acid,18.639618288808677,0.0,18.639618288808677,469692.76489852765,3.968470387836521e-05
276,2-Isopropylmalic acid,C13-label-5,C7H12O5,SAMPLE_2_10,0.0,2-Isopropylmalic acid,-0.1479520185184264,0.0,0.0,469692.76489852765,0.0
277,2-Isopropylmalic acid,C13-label-6,C7H12O5,SAMPLE_2_10,0.0,2-Isopropylmalic acid,-0.09057763438951293,0.0,0.0,469692.76489852765,0.0
278,2-Isopropylmalic acid,C13-label-7,C7H12O5,SAMPLE_2_10,148056.4,2-Isopropylmalic acid,150115.92546847175,148056.4,150115.92546847175,469692.76489852765,0.3196045089195759
279,Glucosamine,C12 PARENT,C6H13NO5,SAMPLE_2_10,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
280,Glucosamine,C13-label-1,C6H13NO5,SAMPLE_2_10,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
281,Glucosamine,C13-label-2,C6H13NO5,SAMPLE_2_10,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
282,Glucosamine,C13-label-3,C6H13NO5,SAMPLE_2_10,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
283,Glucosamine,C13-label-4,C6H13NO5,SAMPLE_2_10,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
284,Glucosamine,C13-label-5,C6H13NO5,SAMPLE_2_10,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
285,D-Glucose,C12 PARENT,C6H12O6,SAMPLE_2_10,7376702.0,D-Glucose,8016616.789737069,7376702.0,8016616.789737069,8016667.879543432,0.9999936270521456
286,D-Glucose,C13-label-1,C6H12O6,SAMPLE_2_10,501435.8,D-Glucose,-28365.023042004497,501435.8,0.0,8016667.879543432,0.0
287,D-Glucose,C13-label-2,C6H12O6,SAMPLE_2_10,76574.74,D-Glucose,-28330.558737467345,76574.74,0.0,8016667.879543432,0.0
288,D-Glucose,C13-label-3,C6H12O6,SAMPLE_2_10,0.0,D-Glucose,-5169.521967747888,0.0,0.0,8016667.879543432,0.0
289,D-Glucose,C13-label-4,C6H12O6,SAMPLE_2_10,0.0,D-Glucose,-89.97444626356443,0.0,0.0,8016667.879543432,0.0
290,D-Glucose,C13-label-5,C6H12O6,SAMPLE_2_10,0.0,D-Glucose,48.64278386013581,0.0,48.64278386013581,8016667.879543432,6.067706008410333e-06
291,D-Glucose,C13-label-6,C6H12O6,SAMPLE_2_10,0.0,D-Glucose,2.4470225033474127,0.0,2.4470225033474127,8016667.879543432,3.052418461280669e-07
292,L-Tyrosine,C12 PARENT,C9H11NO3,SAMPLE_2_10,3015973.0,L-Tyrosine,3376522.5665059,3015973.0,3376522.5665059,3376629.9166752636,0.9999682078960347
293,L-Tyrosine,C13-label-1,C9H11NO3,SAMPLE_2_10,288001.5,L-Tyrosine,-40053.190889468686,288001.5,0.0,3376629.9166752636,0.0
294,L-Tyrosine,C13-label-2,C9H11NO3,SAMPLE_2_10,9039.378,L-Tyrosine,-23330.069655854146,9039.378,0.0,3376629.9166752636,0.0
295,L-Tyrosine,C13-label-3,C9H11NO3,SAMPLE_2_10,0.0,L-Tyrosine,-232.446880064745,0.0,0.0,3376629.9166752636,0.0
296,L-Tyrosine,C13-label-4,C9H11NO3,SAMPLE_2_10,0.0,L-Tyrosine,104.49737529692074,0.0,104.49737529692074,3376629.9166752636,3.0947239666647314e-05
297,L-Tyrosine,C13-label-5,C9H11NO3,SAMPLE_2_10,0.0,L-Tyrosine,2.8520891632070606,0.0,2.8520891632070606,3376629.9166752636,8.446555392766636e-07
298,L-Tyrosine,C13-label-6,C9H11NO3,SAMPLE_2_10,0.0,L-Tyrosine,-0.3148280778817051,0.0,0.0,3376629.9166752636,0.0
299,L-Tyrosine,C13-label-7,C9H11NO3,SAMPLE_2_10,0.0,L-Tyrosine,-0.016421181073509945,0.0,0.0,3376629.9166752636,0.0
300,L-Tyrosine,C13-label-8,C9H11NO3,SAMPLE_2_10,0.0,L-Tyrosine,0.0006401151423061932,0.0,0.0006401151423061932,3376629.9166752636,1.8957219420020742e-10
301,L-Tyrosine,C13-label-9,C9H11NO3,SAMPLE_2_10,0.0,L-Tyrosine,6.478808597083518e-05,0.0,6.478808597083518e-05,3376629.9166752636,1.9187203682252383e-11
302,Sorbitol,C12 PARENT,C6H14O6,SAMPLE_2_10,379182.1,Sorbitol,412199.07239430456,379182.1,412199.07239430456,429903.8293896342,0.9588169358238414
303,Sorbitol,C13-label-1,C6H14O6,SAMPLE_2_10,0.0,Sorbitol,-29289.246685128597,0.0,0.0,429903.8293896342,0.0
304,Sorbitol,C13-label-2,C6H14O6,SAMPLE_2_10,20391.87,Sorbitol,17697.360934338594,20391.87,17697.360934338594,429903.8293896342,0.04116586018660226
305,Sorbitol,C13-label-3,C6H14O6,SAMPLE_2_10,0.0,Sorbitol,-834.0273358199189,0.0,0.0,429903.8293896342,0.0
306,Sorbitol,C13-label-4,C6H14O6,SAMPLE_2_10,0.0,Sorbitol,-206.5686184147972,0.0,0.0,429903.8293896342,0.0
307,Sorbitol,C13-label-5,C6H14O6,SAMPLE_2_10,0.0,Sorbitol,5.861612648973632,0.0,5.861612648973632,429903.8293896342,1.3634706760569664e-05
308,Sorbitol,C13-label-6,C6H14O6,SAMPLE_2_10,0.0,Sorbitol,1.534448342034341,0.0,1.534448342034341,429903.8293896342,3.5692827956729514e-06
309,3-Phosphoglyceric acid,C12 PARENT,C3H7O7P,SAMPLE_2_10,0.0,3-Phosphoglyceric acid,0.0,0.0,0.0,0.0,0.0
310,3-Phosphoglyceric acid,C13-label-1,C3H7O7P,SAMPLE_2_10,0.0,3-Phosphoglyceric acid,0.0,0.0,0.0,0.0,0.0
311,3-Phosphoglyceric acid,C13-label-2,C3H7O7P,SAMPLE_2_10,0.0,3-Phosphoglyceric acid,0.0,0.0,0.0,0.0,0.0
312,3-Phosphoglyceric acid,C13-label-3,C3H7O7P,SAMPLE_2_10,0.0,3-Phosphoglyceric acid,0.0,0.0,0.0,0.0,0.0
313,Citric acid,C12 PARENT,C6H8O7,SAMPLE_2_10,611850.1,Citric acid,666126.7637772986,611850.1,666126.7637772986,666316.1221201847,0.9997158130553955
314,Citric acid,C13-label-1,C6H8O7,SAMPLE_2_10,23525.35,Citric acid,-21675.563208703763,23525.35,0.0,666316.1221201847,0.0
315,Citric acid,C13-label-2,C6H8O7,SAMPLE_2_10,0.0,Citric acid,-9264.646270192197,0.0,0.0,666316.1221201847,0.0
316,Citric acid,C13-label-3,C6H8O7,SAMPLE_2_10,0.0,Citric acid,112.29403204603128,0.0,112.29403204603128,666316.1221201847,0.00016852966380089568
317,Citric acid,C13-label-4,C6H8O7,SAMPLE_2_10,0.0,Citric acid,76.36792405743014,0.0,76.36792405743014,666316.1221201847,0.00011461215108292924
318,Citric acid,C13-label-5,C6H8O7,SAMPLE_2_10,0.0,Citric acid,0.6963867827321781,0.0,0.6963867827321781,666316.1221201847,1.0451297208843005e-06
319,Citric acid,C13-label-6,C6H8O7,SAMPLE_2_10,0.0,Citric acid,-0.4509078099007943,0.0,0.0,666316.1221201847,0.0
320,D-Erythrose 4-phosphate,C12 PARENT,C4H9O7P,SAMPLE_2_10,0.0,D-Erythrose 4-phosphate,0.0,0.0,0.0,0.0,0.0
321,D-Erythrose 4-phosphate,C13-label-2,C4H9O7P,SAMPLE_2_10,0.0,D-Erythrose 4-phosphate,0.0,0.0,0.0,0.0,0.0
322,D-Erythrose 4-phosphate,C13-label-3,C4H9O7P,SAMPLE_2_10,0.0,D-Erythrose 4-phosphate,0.0,0.0,0.0,0.0,0.0
323,D-Erythrose 4-phosphate,C13-label-4,C4H9O7P,SAMPLE_2_10,0.0,D-Erythrose 4-phosphate,0.0,0.0,0.0,0.0,0.0
324,Glycine,C12 PARENT,C2H5NO2,SAMPLE_2_2,597881.0,Glycine,617005.6542645054,597881.0,617005.6542645054,617005.6542645054,1.0
325,Glycine,C13-label-1,C2H5NO2,SAMPLE_2_2,9897.348,Glycine,-6748.449051853912,9897.348,0.0,617005.6542645054,0.0
326,Glycine,C13-label-2,C2H5NO2,SAMPLE_2_2,0.0,Glycine,-2459.92964032158,0.0,0.0,617005.6542645054,0.0
327,Pyruvic acid,C12 PARENT,C3H4O3,SAMPLE_2_2,0.0,Pyruvic acid,0.0,0.0,0.0,0.0,0.0
328,Pyruvic acid,C13-label-1,C3H4O3,SAMPLE_2_2,0.0,Pyruvic acid,0.0,0.0,0.0,0.0,0.0
329,Pyruvic acid,C13-label-2,C3H4O3,SAMPLE_2_2,0.0,Pyruvic acid,0.0,0.0,0.0,0.0,0.0
330,Pyruvic acid,C13-label-3,C3H4O3,SAMPLE_2_2,0.0,Pyruvic acid,0.0,0.0,0.0,0.0,0.0
331,L-Alanine,C12 PARENT,C3H7NO2,SAMPLE_2_2,978966.1,L-Alanine,1021927.2174890807,978966.1,1021927.2174890807,1144325.0149873768,0.893039306232726
